"entry_number";"ADF_04_me17";"ADF_10_me17";"ADF_avg";"ADL_04_me17";"ADL_10_me17";"ADL_avg";"AGR_me17";"AGR_po17";"AHD_avg";"AHD_me16";"AHD_me17";"AHD_lu16";"AHD_lu17";"AHD_po16";"AHD_po17";"AMH_me17";"AMH_po17";"13C_lu16";"CH300h_lu16";"CH300h_lu17";"CH300h_po16";"CH300h_po17";"CHs300_me16";"CHs300_me17";"CHs300_lu16";"CHs300_lu17";"CHs300_po16";"CHs300_po17";"CH400h_lu16";"CH400h_lu17";"CH400h_po16";"CH400h_po17";"CHs500_me16";"CHs500_me17";"CHs500_lu16";"CHs500_lu17";"CHs500_po17";"DES_po15";"DHE_07_lu16";"DHE_01_lu16";"DHE_04_lu17";"DIS_avg";"DIS_me16";"DIS_me17";"DIS_lu15";"DIS_lu16";"DIS_lu17";"DIS_po15";"DIS_po17";"DNDF_04_me17";"DNDF_10_me17";"DNDF_avg";"DRB_lu1516";"DRO_avg";"DRO_lu16";"DRO_po16";"DST_avg";"DST_lu17";"resDST_lu17";"DST_po17";"DVG_04_lu17";"GRH_avg";"HEA_avg";"HEA_lu16";"HEA_lu17";"HEA_po16";"HEA_po17";"resCH300h_lu16";"resCH300h_lu17";"resCH300h_po16";"resCH300h_po17";"resCHs300_me16";"resCHs300_me17";"resCHs300_lu16";"resCHs300_lu17";"resCHs300_po16";"resCHs300_po17";"resCH400h_lu16";"resCH400h_lu17";"resCH400h_po16";"resCH400h_po17";"resCHs500_me16";"resCHs500_me17";"resCHs500_lu16";"resCHs500_lu17";"resCHs500_po17";"HFY_avg";"HFY_lu15";"HFY_po15";"HST_lu17";"LMW_avg";"LMW_me16";"LMW_lu17";"LMW_po16";"LSL_lu17";"LSP_lu17";"NDF_04_me17";"NDF_10_lu17";"NDF_avg";"NLI_lu16";"NSL_lu17";"OMD_04_me17";"OMD_10_me17";"OMD_avg";"PRT_04_me17";"PRT_10_me17";"PRT_avg";"RAS_avg";"RAS_me15";"RAS_lu15";"RAS_po15";"SCD_su15_lu";"SCD_wi1516_lu";"SCD_15to18_lu";"SCD_su16_lu";"SCD_wi1617_lu";"SCD_su17_lu";"SCD_wi1718_lu";"SCD_wi1516_po";"SCD_15to17_po";"SCD_wi1617_po";"SCD_16to17_me";"SCD_su17_me";"SCD_wi1617_me";"SGR_me16";"SGR_me17";"SGR_lu16";"SGR_po17";"SMH_me16";"SMH_me17";"SMH_lu16";"SMH_po17";"VAC_avg";"VAC_lu16";"VAC_lu17";"VAC_po17";"VAS_avg";"VAS_me15";"VAS_lu15";"VAS_po15";"WID_po16";"WID_po17";"WSC_04_me17";"WSC_10_me17";"WSC_avg"
278;15,6349670366667;21,2732625083333;18,684366235;0,216154236666666;1,216234568;0,716194402143461;0,0759778696037719;0,155188407177689;2,25309936986035;1,21111475700003;1,82841118500002;2,76548718766665;1,065276007;3,39631900638769;2,2830776586861;91,1328227327662;141,781076933333;-30,6410000000001;151,2472577;142,1449986;286,444666850469;144,101361804621;42,09578041;56,7756340347008;57,05873042;54,26607354;248,872205905694;72,1546478704122;112,5381458;121,8592521;216,136036024642;107,940012109651;123,2483926;94,868275133145;104,603539131586;82,70406455;129,487811023065;27,6526602732564;4,06515060308326;5,89198150049997;3,52101999112505;3,32204130297619;1,60972616266669;2,10087543816662;4,0221478411667;1,012988851;4,56586200500006;3,38774792706739;4,02777834461455;83,0102516099998;78,21851852;80,6143850658572;3,4203160429333;6,61733594265531;6,39235582320805;6,84234836348402;5,65557544326497;5,65557544326497;0,0506418270223216;7,03103070891186;5,89198150049997;3,94520936016811;993,106177707267;1120,03333333335;1163,23333333333;816,333830773528;873,223773163503;14,1337704962036;2,31492594038679;64,9494663927629;11,9564068827651;6,87920807663947;-7,07085984734118;3,41404427510144;-3,62636731830584;48,5934231186661;-4,76309143518176;9,11787419609692;-0,0650604143900234;52,0211920591454;3,83387026445273;16,5791398940573;-15,0070635624642;9,06219337779794;-3,88426556129531;2,9244115130624;0,938404006217552;0,95880005199997;0,9132017742664;45,8133996524999;5,09166899195252;5,86882716033326;3,00743553800007;6,37315115638631;11,2848960625;204,875133441667;36,1062796666667;46,3439506166666;41,2251151427688;2,68524005;24,5151380433334;92,7753011666666;85,6690740733334;89,2221876218095;13,7124275999999;18,5712530866666;16,1418403444405;7,78574042292929;7,23407038800009;7,33973305633325;8,70328852855998;-1,00000000000004;-0,0000000000000287799298281932;-1;-0,66666666666669;1,33333333333335;-1,00000000000001;-0,666666666666657;-0,917544656372936;-1,59025469734651;-1,6390516702458;-2,91666666666669;-3,19876543209885;0,282098765432095;0,109247364007356;0,109247364007356;-0,0125642586866333;0,130992971630232;263,150926;118,605555555555;87,6412942083333;153,9143885;5,30230701275064;4,02429201250003;6,5054279939999;5,35092114017132;4,91129886081618;6,38641975299999;8,01406270599991;3,42051548250842;5,95329981330126;4,73559499484375;33,0232485033334;16,7271604933334;24,8752044983337
279;14,3016337033333;22,6399291750001;18,1176995683334;0,339487569999999;1,37956790133333;0,859527735476813;0,119753197940348;0,127558625744399;2,26599780814868;1,71111475699999;2,16174451833332;1,43215385433337;1,065276007;NA;2,01287822398058;118,466156066099;122,1072642;-30,4770000000001;134,5265587;115,7052005;242,121256189902;96,8096004563464;29,66551562;57,3286387296677;55,16467101;45,44490529;211,34270897959;62,9787851111743;100,4909356;96,08261763;181,569917355037;76,2022632534275;102,1977928;98,0567869314653;100,818370208042;66,86141891;92,6193796982108;29,6675648534104;4,73181726974996;5,22531483383333;3,68768665779167;3,06013654107143;1,60972616266668;2,1008754381666;3,52214784116661;1,01298885099999;4,39919533833336;1,97800983426589;4,40359420438534;81,3102516099999;72,7185185200001;77,0143850658571;3,02031604293325;6,88002344621959;7,0590224898748;6,70099210118267;5,75894628606851;5,75894628606851;-0,0101968737206527;6,1313460830882;5,22531483383333;3,98679154355408;974,039655626039;1095,13333333335;1135,83333333333;812,039502559807;852,752893503175;0,479465807011287;-21,0893709470541;27,42771517381;-32,1402948547665;-5,9702547524194;-6,76697759437288;1,10021554050154;-12,4568784287787;9,42241508974132;-14,6592783797367;-0,10276719541629;-22,3767849796458;24,9727856848975;-24,7227600780741;-7,07446578418329;-13,5623955292043;2,59504353574329;-20,5292302102318;-36,8489914594517;1,18823714065746;0,958800051999969;1,42248041573366;43,1467329858331;4,16873145743644;4,86882716033326;2,67410220466662;4,98885812894698;10,9515627291666;203,875133441667;33,839613;46,7106172833334;40,2751151427691;2,62759865;24,18180471;93,5419678333333;83,5690740733334;88,5555209551426;13,8390942666667;17,28458642;15,5618403444406;7,20201248817209;6,23407038800002;6,50639972299994;9,01117225677341;-0,666666666666676;-0,0000000000000385498924448946;-0,999999999999999;-1,00000000000003;1,00000000000002;-0,999999999999965;0,0000000000000126010313294955;-1,09514078110806;-2,08825172618727;1,07140373675174;-1,25;-1,19876543209876;-0,0512345679012271;0,0932215008283236;0,0932215008283236;-0,00608169677816687;0,0891404490430923;242,150926;115,272222222222;69,307960875;128,120064366667;4,77239368051608;3,69095867916669;5,50542799399994;4,72377955329534;5,0958316758507;5,38641975300001;8,01406270599991;4,82090608482492;6,35730830936535;6,66124101248958;36,0565818366667;18,6271604933332;27,3418711650001
280;16,9349670366667;22,5399291750001;19,7343662350001;0,566154236666672;1,30290123466667;0,934527735476831;0,171592402549453;0,144324379693926;2,03286249694536;1,21111475700004;2,16174451833335;1,43215385433332;1,065276007;3,16653578306938;2,00947221705131;120,4661560661;134,454619033333;-30,208;124,2411782;138,5080663;229,61413628069;139,146072743042;28,44128208;62,2513056703762;47,18108536;56,8036147;207,364755058073;75,4066038789295;95,13145686;127,6157421;173,598264218264;115,892457410419;86,94935008;98,039812329567;80,4475809955754;82,89338954;116,928413474612;26,3684155179923;4,3984839364166;5,89198150049999;4,52101999112507;3,0363270172619;1,943059496;2,26754210483326;3,68881450783343;1,01298885099991;5,06586200499987;1,51888267429241;3,49739354964772;81,5769182766665;76,6518518533332;79,1143850658569;3,15364937626665;6,58849836408744;6,72568915654148;6,4542846533131;3,45362261882255;3,45362261882255;-1,73615495308633;NA;5,89198150049999;4,51896139029573;1041,31033025217;1159,46666666667;1270,06666666669;803,279805327459;931,848323121081;-20,4781896020305;-8,85125975574205;-8,75189171554642;-0,923904025450034;-5,73551196364155;-0,977265219341037;-5,42240547924095;-1,06565213892034;11,1575743493316;0,275555778126598;-15,2998324673152;-2,90292859143121;-9,16350388508127;3,8958731981935;-13,2634101139982;-7,51009848082991;-8,44138265554668;-1,70486950895479;-2,42949800813934;0,930371917927638;0,958800051999967;0,904603892446522;39,8133996524998;2,84634823747616;2,53549382699995;1,67410220466671;4,36711887810213;9,28489606249999;194,541800108333;36,8396130000001;47,1772839500001;42,0084484761026;2,55335899999999;26,18180471;91,3086344999999;85,1024074066666;88,2055209551426;14,2290942666667;15,8812530866666;15,0551736777742;7,25287326634624;6,56740372133337;6,50639972299991;8,88474692015085;-0,666666666666681;0,666666666666659;-0,333333333333345;-1,00000000000003;1,00000000000002;-0,999999999999997;0,0000000000000128785870856518;-1,06342718740538;-1,72551416151331;-1,17451091925965;-1,25000000000002;-1,19876543209878;-0,051234567901237;0,0926279503402113;0,0926279503402113;-0,0219639734539093;0,128603892412231;227,817592666667;118,605555555556;86,4746275416666;143,7155738;5,02253639726184;3,69095867916668;5,83876132733327;4,97894929045053;4,64662960842881;5,71975308633329;8,01406270599991;3,57839009785204;5,746775760242;4,68677207093011;31,6232485033332;19,1271604933332;25,3752044983335
281;15,7349670366667;22,789929175;19,0010329016667;0,29282090333334;1,14290123466667;0,717861068810132;0,170440420224805;0,1424540386151;2,75309936986047;1,37778142366666;2,82841118500001;1,76548718766668;1,39860934033333;4,72965233972099;2,94974432535273;118,799489399433;126,281076933333;-30,6050000000001;120,9656434;127,0957779;216,824400552396;120,37845048075;37,10058655;66,8315518751602;56,14374413;50,53199185;201,758046329945;73,4487252990515;92,33715699;113,8391819;160,473093447582;94,8990143020885;91,07411168;106,255153528506;98,5694483242411;75,88861104;120,487341848756;28,3193269399228;4,39848393641663;6,22531483383332;3,52101999112503;2,75061273154762;1,94305949600002;1,76754210483327;3,52214784116675;1,01298885099996;4,56586200499999;1,38774792706743;3,19444501128126;81,1769182766665;78,2851851866667;79,7310517325239;3,02031604293336;6,61733594265529;6,55902248987468;6,67568169681725;5,48890877659822;5,48890877659822;-0,261460478799843;7,03103070891184;6,22531483383332;4,61187602683481;976,219511040608;1062,30000000001;1218,7;788,72049744019;835,557106496833;-13,1923476941409;-9,80857447864586;1,88487297343236;-8,68699629814268;1,47997675503612;2,74494523085549;2,09446989888074;-7,36945397798086;-0,102881212975447;-4,16328718592183;-8,35877055687413;-4,7455314937926;3,60407868419639;-6,14105630809396;-18,1040074556238;-5,30096165606211;0,443117285654276;-11,4730216766572;-8,87596906633166;0,938404006217523;0,958800051999971;0,9132017742664;38,146732985833;3,98055788084136;4,20216049366664;2,67410220466671;5,03981782305301;7,61822939583341;181,541800108333;37,1729463333335;47,3439506166667;42,2584484761023;2,55262915000001;23,5151380433333;92,1753011666666;86,6024074066667;89,3888542884761;14,5057609333334;19,0012530866666;16,7535070111072;7,61907375626265;6,23407038800003;7,50639972299985;8,70328852855993;-1,00000000000002;0,333333333333341;-0,666666666666691;-0,666666666666586;0,333333333333352;-0,999999999999988;0,333333333333307;-1,23819255222525;-1,24515967147699;-1,73741753265023;-1,25;-1,53209876543209;0,282098765432094;0,0890666474115372;0,0890666474115372;-0,00543344058732026;0,110973982188819;257,484259333334;111,272222222222;82,1412942083333;133,081055166667;5,03564034608397;3,85762534583337;6,00542799399993;5,08425447350475;3,74463219414949;5,38641975299997;8,01406270599992;2,08718214917509;4,95329981330132;2,73559499484379;31,8232485033332;15,2604938266666;23,541871165
282;19,06830037;22,9065958416667;20,9010329016667;0,719487569999999;1,23956790133333;0,979527735476818;0,119753197940349;0,163096851067814;2,36167048619407;1,04444809033336;2,82841118500003;3,09882052100004;1,065276007;3,10274820936596;2,31464460800002;125,132822732766;144,2775039;-30,8315000000001;165,3365087;181,0779642;299,321827142604;159,239901223933;34,98827676;71,0042812156505;72,28333729;72,02228091;261,838014812631;92,5441659798328;129,197781;161,7985524;232,301860254154;127,992885260304;117,7674626;115,965748672639;118,368051527193;111,5373173;148,059665360071;29,3267792299999;4,73181726974995;5,89198150049997;4,85435332445843;2,77442225535714;1,60972616266671;2,10087543816674;3,35548117450005;1,01298885099998;4,73252867166663;1,68287888066674;2,88235294116665;81,9102516099999;75,1518518533333;78,5310517325235;2,88698270959993;5,83201302777084;6,05902248987476;5,60500356566672;6,20726086466677;6,20726086466677;0,69464261189457;8,41452172933332;5,89198150049997;2,85488934074997;1003,825;1127,96666666668;1196,70000000001;820,493333333333;870,140000000002;26,6431766973157;39,6839632530896;74,3223264535914;25,4488115273098;-0,012319487252835;7,28613833950836;18,8549215646833;14,1346536105612;62,4049591289205;15,9975467267628;24,3212257032113;38,0890748556816;64,3137966484126;22,2477912683462;12,4393111619923;6,98886015109692;24,2084959723665;25,3623520025023;22,9929436688005;0,9383205734375;0,958800051999968;0,917841095000003;43,8133996525001;3,74131133580554;3,86882716033328;2,34076887133331;5,014337976;9,61822939583334;202,875133441667;40,839613;47,1106172833333;43,9751151427691;2,6399252;28,18180471;88,8086345;84,8357407400001;86,8221876218091;14,7157609333333;15,7779197533333;15,2468403444406;6,82720978888405;5,90073705466673;6,67306638966656;7,5238970593333;-1,00000000000003;0,333333333333341;-0,66666666666666;-0,333333333333381;1,00000000000001;-1,33333333333334;-0,333333333333341;-0,993657281259491;-1,66082485256399;-3,04885649581824;-0,583333333333338;-0,865432098765438;0,282098765432102;0,10509251059057;0,10509251059057;-0,00964710582782356;0,13580541104705;243,817592666667;132,272222222222;87,6412942083332;157,350559766667;5,03735034663342;4,02429201250002;6,17209466066659;5,03735034673328;4,25356526833346;5,05308641966666;8,01406270599992;3,45404411700002;5,82197072799996;3,03175133699994;26,28991517;18,7604938266667;22,5252044983335
283;17,26830037;23,2232625083334;20,2676995683334;0,672820903333335;1,626234568;1,1495277354768;0,0805857989023593;0,134257251676068;3,35591601049853;1,21111475700005;4,82841118500004;3,43215385433331;1,065276007;5,06965997411603;3,64797794133341;113,132822732766;121,610837233333;-29,835;189,9129689;NA;237,351382671367;133,26232523418;35,37448951;58,4286044146892;56,14057709;57,30133268;187,420248856166;70,765509712956;146,2676453;145,3993206;192,219027105383;108,264479796032;86,23234402;106,421481329038;94,6444645337663;83,34836035;108,930067801059;29,9934458966667;4,39848393641662;5,22531483383332;3,52101999112508;2,86966035059524;1,60972616266668;2,43420877150001;3,35548117449989;1,012988851;4,73252867166663;1,18287888066658;3,71568627449993;81,31025161;73,5185185199999;77,4143850658567;2,88698270959986;6,74867969443743;6,39235582320815;7,10500356566662;6,02818784950282;6,02818784950282;1,32834123075165;5,97612100516855;5,22531483383332;4,63266711852782;1098,19666666667;1254,2;1333,6;871,819999999994;933,166666666672;35,093113589418;NA;-23,4188338486043;-17,3319535047546;2,57850436696202;-3,97937464682185;4,9197769258137;-0,537159432666998;-3,37990956233936;-1,99284110939881;26,5258368259603;3,46748002112967;-15,3055573339141;-14,2104853920411;-5,40629761879844;6,61566941152552;14,5897576741182;1,39288377004259;-0,859071088921548;0,938320573437468;0,958800051999971;0,917841095000026;37,1467329858333;2,96353355802785;2,2021604936667;2,34076887133339;4,34767130933333;8,28489606250006;179,541800108333;39,1729463333334;49,1772839499999;44,1751151427691;3,11930949999999;27,18180471;90,0419678333333;82,5690740733334;86,3055209551425;14,7924276;18,62458642;16,7085070111071;6,07720978888406;5,90073705466669;5,17306638966641;7,5238970593333;0,333333333333313;-0,666666666666644;-1,66666666666668;-0,333333333333329;1,00000000000001;-0,999999999999985;-0,666666666666685;-1,31430517711172;-2,31572982669443;-3,48055569155619;-1,91666666666665;-1,53209876543208;-0,384567901234568;0,12289902523394;0,12289902523394;0,0127177327563851;0,105204955758033;228,817592666667;138,938888888889;82,1412942083333;136,017226433333;4,57068367996668;3,02429201250008;6,1720946606666;4,57068368006664;3,25356526833336;4,38641975299996;7,34739603933325;2,12071078366662;6,1553040613333;5,69841800366664;29,7899151699999;15,3271604933333;22,5585378316666
284;17,46830037;21,9232625083333;20,0176995683334;0,626154236666666;1,36956790133333;0,997861068810138;0,135880950485403;0,141328057679199;2,03887853971808;1,21111475700004;2,16174451833335;1,76548718766667;1,065276007;3,06604558690262;2,00947221705131;123,132822732766;135,954619033333;-30,4980000000001;141,8311001;145,9795138;238,046474354434;114,914108343045;39,07479928;63,9679650267344;55,64570231;60,46457661;205,554894984541;73,7185124172431;108,344946;131,2591597;181,8306516075;93,603620522753;85,55691332;105,439379449725;95,139453192257;89,98996908;111,105712093141;29,7017488513256;4,3984839364166;6,22531483383332;3,02101999112504;3,29823177916667;2,27639282933334;2,10087543816676;4,27214784116661;1,67965551766666;4,73252867166669;1,51888267429235;4,16406021631448;81,0769182766666;73,4851851866667;77,2810517325236;3,75364937626662;7,00516503075411;7,05902248987478;6,95428465331293;5,6812821518913;5,6812821518913;0,194439511867315;6,09108664791571;6,22531483383332;4,40785027918463;1006,81783025217;1146,69999999999;1205,26666666666;821,903138660789;852,821656454407;2,57420185241208;4,02762438658264;11,7969107961051;-19,4641947268627;4,15124657013918;0,295607847057829;2,29443511745898;2,57866641549284;6,4235292188308;-2,69571994911711;2,94890148952928;6,91287355704069;12,4609232648957;-12,7261246372032;-19,2928370711848;-3,21701164625449;1,47281334296152;3,96246032763331;-13,4271108893911;0,930371917927622;0,958800051999969;0,904603892446556;41,4800663191665;3,17968157080946;2,53549382699998;2,00743553800003;5,0337855447688;8,61822939583329;178,208466775;37,7396130000001;48,3439506166667;43,0417818094357;2,64925755;28,5151380433334;90,4419678333333;83,1690740733334;86,8055209551426;15,1224276;16,2645864199999;15,6935070111071;7,58620659967954;6,90073705466669;7,33973305633329;8,2180802534842;-1,66666666666666;0,666666666666668;-1,00000000000001;-1,00000000000001;1,00000000000003;-1,66666666666664;-0,0000000000000101030295240889;-1,35236148955495;-2,68434823763648;-0,185458104342417;-1,25000000000003;-1,19876543209879;-0,0512345679012396;0,0849117939947504;0,0849117939947504;-0,0151572834500198;0,12660199346809;240,817592666667;117,272222222222;82,4746275416666;149,7155738;4,68920306392855;3,52429201250004;5,6720946606666;4,64561595711725;3,97996294176214;5,05308641966662;8,0140627059999;2,91172343118537;6,41344242690867;5,02010540426343;29,3232485033333;18,39382716;23,8585378316669
285;16,9349670366667;23,2232625083334;19,8843662350001;0,386154236666669;1,276234568;0,831194402143479;0,0586981347340704;0,124099206094519;2,24710046485444;1,21111475700001;2,16174451833335;2,43215385433332;1,065276007;2,68982009673604;2,67613888371803;103,132822732766;136,6212857;-30,1675;167,0677121;145,7562837;263,104308793715;133,645825731098;37,73202418;67,2773479836773;55,85715497;59,20639345;218,147847427944;73,7685545716426;124,3205233;128,9153912;201,591776806684;102,848884186871;117,7273672;104,015799458191;98,2772307177689;85,71421556;124,558438938007;31,7017488513257;4,0651506030833;5,55864816716667;3,52101999112502;2,98870796964286;1,943059496;1,76754210483349;3,52214784116663;1,01298885099999;5,06586200499995;2,51888267429234;2,99739354964777;81,9435849433332;73,4518518533334;77,6977183991902;3,02031604293322;5,75516503075416;5,8923558232082;5,62095131997963;5,9150133274151;5,9150133274151;0,550230691097961;7,44595829907633;5,55864816716667;3,85229472362907;1020,99033025216;1173,36666666667;1212,50000000001;834,239805327445;863,27498978774;25,5554133928847;1,57171638029653;31,8519751167172;-3,08251395637343;3,11680084793448;3,7882258394239;2,81463734833487;1,3273551348625;20,223849182638;-2,11586351321877;16,8454752618102;2,02058761300632;26,6926057222305;-5,82064360714335;14,7921848841747;-3,35795619354741;6,58324682297112;0,276830085342562;2,16228649584011;1,0970385845943;1,2921333853333;0,904603892446509;42,1467329858331;3,73523712636507;3,8688271603333;2,34076887133337;5,03378554476878;9,61822939583333;210,875133441667;37,239613;48,07728395;42,6584484761024;2,7740974;29,18180471;91,7753011666666;83,7357407400001;87,7555209551425;14,2624276;16,0345864199999;15,1485070111073;7,16953993301291;5,90073705466668;7,0063997229999;8,21808025348423;-1,00000000000002;0,66666666666665;-0,666666666666645;-1,33333333333335;1,33333333333336;-1,66666666666673;0,333333333333371;-1,38407508325764;-2,04708580231042;-1,60621011499761;-0,916666666666659;-1,19876543209875;0,282098765432105;0,119931272793378;0,119931272793378;-0,00381280011020399;0,124600094523948;274,484259333334;123,605555555556;92,6412942083332;157,7155738;5,22253639726183;3,69095867916672;6,50542799399996;5,17894929045057;4,3132962750955;5,71975308633329;8,0140627059999;2,91172343118538;6,08010909357533;4,3534387375968;31,28991517;18,5271604933333;24,9085378316667
286;14,9144207866667;22,6900240700001;18,8855096383335;0,378892367333335;1,62329067633333;1,00109152178034;0,0905251508817415;0,0515244668119882;1,55991019544073;1,00931038900003;1,503434218;0,882567778000094;0,931365365000006;2,55981605419259;1,10042895512212;102,11500960094;95,1870563;-30,7445000000001;144,7192731;105,8557725;175,873808014448;154,17343377443;25,32860308;67,2907633207203;52,9188438;48,31406402;164,476837097137;83,4390757317773;101,0441044;87,23802443;118,07834523622;114,496147468205;89,10814218;116,916163747753;110,239334810533;71,13468783;151,290385793145;28,2306223859075;4,92693749441662;5,12198046349998;4,34665481745837;2,8069889057619;2,15001568199995;2,16897862433328;3,68524858633327;0,970106443000025;4,40010545650001;1,92873018781897;2,30626642391039;82,1320699266666;72,26451631;77,1982931164162;3,14222015746642;7,67964237428868;7,75448394554139;7,6107872677767;6,37837182942832;6,37837182942832;0,271144055836343;7,04182010306462;5,12198046349998;4,78641995514853;934,784338211623;1053,73333333334;1060,7;781,006774761755;842,937086072312;16,9278276928911;-24,7461754276971;-24,9438972567831;31,7416716827582;-11,1623590562059;2,68692071525464;-2,00196889362571;-9,60677975293469;-40,7922481621751;4,33150319468301;6,216789181731;-24,1527324878581;-23,1821554421827;20,0608165948304;-25,4744207967247;1,73942450900761;6,54458943290819;-17,8927452072371;15,895680073686;1,0285051749478;1,02843590099997;1,02908847965942;47,9700741491665;4,81752251418252;5,263888889;4,22931977233339;5,00910615425725;12,3729425691667;193,710124408334;36,5228857033334;50,6619274033333;43,5924065525294;2,72386745;23,59531393;91,3217379133333;82,3159148700001;86,8188263919899;13,5012362666667;18,1522105233333;15,8267233926965;7,32372005335366;7,89826791999999;6,5635376813332;7,72645883686162;-0,0000000000000275474087985117;0,00000000000000874560840413707;-2,33333333333337;-2,00000000000002;1,00000000000003;-1,00000000000001;-0,333333333333347;-0,961943687556766;-0,631420621223329;-3,62810448516315;-2,05000000000001;-1,73703703703704;-0,312962962962956;0,0634296629953671;0,0634296629953671;-0,000906845747439506;0,0484733729652127;199,944753133334;107,09938271605;74,245817875;104,000755833333;4,18398673340765;3,04802839116669;5,95698606533326;4,1454266470058;5,78142354750696;7,73333333366667;7,77368655266655;3,82361920987918;6,87677351445197;4,96152327137072;34,8017138666666;14,3340897366667;24,5679018016665
288;16,7983611833333;21,7126419966667;19,6257514416667;0,620478171999992;1,52432771333333;1,07240294277366;0,0878479082025675;0,0704986589211743;2,65852537925642;1,20177718566669;3,03480514100003;3,36421829033331;0,907051710999998;3,4210644504492;3,57935048966673;116,41193752612;100,70336176;-30,4875000000001;165,1588715;146,9918876;280,468994395413;158,826445308746;36,38047498;68,0883035737308;57,05989672;56,2572528;242,816272749252;92,9744557842867;126,9127549;129,4480693;214,901484423564;128,294112604726;114,6964122;113,652791118636;99,3351904252089;84,9409464;149,622395518362;27,7557008000001;4,85873954774995;5,86814161116666;4,12479541229165;2,87728535604762;1,39997468466673;2,30951741333332;3,2026362251667;1,00623871199994;4,954437735;1,79072201816675;3,4779411771668;81,1289083333333;69,7600718633334;75,4444900962606;2,76335672233336;6,32791507168743;6,39473672520809;6,26109341816669;6,49132453650007;6,49132453650007;1,14307496749886;6,98264907300004;5,86814161116666;3,75594175419445;1022,90999999998;1177,93333333336;1228,30000000001;820,493333333329;864,913333333333;22,951579158509;2,11932851993073;47,6750748895959;21,3739501912013;1,86026224968972;4,65564465430107;4,11251918109424;-1,61966796993706;45,2643205135529;17,2532980869488;18,7970693149365;1,76794912179199;38,2984352136111;18,903589109206;12,3511972309192;6,67427501968149;8,24907345062825;-0,314594684330946;27,8846505080279;1,14363882535417;1,15987773216662;1,12739991866667;39,1972781691666;3,34669088802775;2,66882716066667;2,39857419333336;4,97267131033332;7,91163672250002;185,369930108333;39,12332039;49,4016804866666;44,2625004385125;2,6619017;28,0857574500001;90,62099308;81,6517173400001;86,1363552097953;15,2964517433333;15,3941611366666;15,3453064398893;7,77176651821737;7,24518149899999;7,59093801866662;8,12193627433335;-0,666666666666698;0,66666666666668;-1;-0,333333333333394;0,666666666666691;-2,00000000000002;0,00000000000000333066907387547;-0,993657281259472;-1,32749151923064;-4,0488564958184;-0,511728395061737;-0,80370370370371;0,291975308641976;0,0956704461755723;0,0956704461755723;0,0230991620316347;0,0690403990356567;251,2608025;115,514197530864;87,4419906083333;123,7022755;4,75005311056669;3,56707191666671;6,01646382349992;4,75005311066665;5,22138480400009;6,63333333333321;7,94725921099994;3,8094362746667;5,10973398199997;3,15062388533328;28,9051224666667;18,4503860333333;23,67775425
289;15,76502785;20,3626419966667;18,659084775;0,463811505333331;1,51432771333334;0,989069609440348;0,102823678422976;0,0767772858341386;2,68488744098228;1,20177718566668;3,36813847433338;3,69755162366665;0,907051711000001;2,81570249362344;4,5759444827375;107,41193752612;106,0507166;-30,2000000000001;106,9652267;125,5494717;228,797635416221;137,873036746838;38,29314851;62,5229080179676;48,44310285;53,3782502;238,384993400735;87,311843508244;79,78366661;103,8912757;155,80500058853;109,083191173134;114,545705;107,158354441978;89,0455556500045;79,80134614;141,330869429166;23,1232181312485;4,52540621441662;5,20147494450001;3,79146207895835;2,92490440366667;1,73330801799998;2,47618408000003;3,70263622516661;1,00623871200001;4,62110440166668;1,66492819152638;3,07174052242901;81,7622416666666;71,4934051966666;76,6278234295938;3,16335672233333;6,61972332288871;6,89473672520811;6,34771930363031;6,98072491117996;6,98072491117996;0,83386265101366;7,96392795565493;5,20147494450001;4,28811160093608;930,182341292769;1050,4;1097,13333333334;747,516969434304;825,498762951223;-19,3562947622875;-3,5973613714151;31,2404116957514;16,9728763185301;1,60123725480348;-2,20035531607019;-6,67893281725181;-4,54707221883934;32,329024188755;7,85897233675703;-13,6886887589646;-5,83852260673597;18,1482325658641;16,1727790807903;-1,28464944811207;-8,8543235073419;-15,9348391164735;-9,610691029349;4,54362023645825;1,05244026929103;0,993211065499969;1,10952339537956;40,8639448358332;3,46875211251194;2,6688271606666;2,73190752666671;5,01759872615514;9,91163672250002;186,703263441667;36,6566537233334;48,3016804866667;42,4791671051792;2,63532504999999;23,08575745;91,9876597466666;82,95171734;87,4696885431288;14,4664517433333;16,5308278033333;15,4986397732227;7,90596062972476;7,91184816566681;7,25760468533329;8,66217760437749;-0,666666666666677;1;-1,00000000000001;-1,00000000000001;0,666666666666704;-1,33333333333334;-0,33333333333334;-0,609582198001811;-1,61377808241901;-4,10898661210325;-0,51172839506174;-0,803703703703719;0,291975308641981;0,0921091432468983;0,0921091432468983;0,0279610834629844;0,0581703832378142;236,594135833334;117,847530864198;85,7753239416666;126,631118266667;4,46686249397908;3,40040525000006;6,01646382349993;4,47188951448863;5,43884940324485;6,96666666666671;7,94725921099988;3,90025362102715;5,16586809954333;4,1761549437739;32,2717891333333;18,6170527;25,4444209166668
